Slope,Elevation,Corina,Target
194,2227,Natural grasslands,1.0
186,2212,Natural grasslands,1.0
185,2188,Natural grasslands,1.0
189,2165,Natural grasslands,1.0
196,2147,Natural grasslands,1.0
239,1936,Sparsely vegetated areas,1.0
239,1931,Sparsely vegetated areas,1.0
241,1926,Sparsely vegetated areas,1.0
243,1922,Sparsely vegetated areas,1.0
244,1917,Sparsely vegetated areas,1.0
241,1912,Sparsely vegetated areas,1.0
238,1905,Sparsely vegetated areas,1.0
235,1896,Sparsely vegetated areas,1.0
229,1885,Sparsely vegetated areas,1.0
193,2039,Natural grasslands,1.0
189,2054,Natural grasslands,1.0
183,2070,Natural grasslands,1.0
184,2086,Natural grasslands,1.0
187,2106,Natural grasslands,1.0
196,2121,Natural grasslands,1.0
199,2137,Natural grasslands,1.0
204,2149,Natural grasslands,1.0
205,2163,Natural grasslands,1.0
207,2175,Natural grasslands,1.0
216,2246,Natural grasslands,1.0
211,2238,Natural grasslands,1.0
204,2226,Natural grasslands,1.0
195,2211,Natural grasslands,1.0
188,2191,Natural grasslands,1.0
188,2174,Natural grasslands,1.0
193,2160,Natural grasslands,1.0
198,2142,Natural grasslands,1.0
238,1934,Sparsely vegetated areas,1.0
238,1932,Sparsely vegetated areas,1.0
237,1927,Sparsely vegetated areas,1.0
240,1926,Sparsely vegetated areas,1.0
242,1922,Sparsely vegetated areas,1.0
243,1919,Sparsely vegetated areas,1.0
244,1917,Sparsely vegetated areas,1.0
243,1910,Sparsely vegetated areas,1.0
240,1902,Sparsely vegetated areas,1.0
235,1893,Sparsely vegetated areas,1.0
227,1882,Sparsely vegetated areas,1.0
186,2038,Natural grasslands,1.0
183,2060,Natural grasslands,1.0
182,2071,Natural grasslands,1.0
182,2088,Natural grasslands,1.0
187,2110,Natural grasslands,1.0
193,2129,Natural grasslands,1.0
198,2137,Natural grasslands,1.0
197,2151,Natural grasslands,1.0
201,2165,Natural grasslands,1.0
201,2180,Natural grasslands,1.0
223,2239,Natural grasslands,1.0
217,2234,Natural grasslands,1.0
208,2222,Natural grasslands,1.0
200,2205,Natural grasslands,1.0
192,2196,Natural grasslands,1.0
187,2182,Natural grasslands,1.0
191,2168,Natural grasslands,1.0
194,2159,Natural grasslands,1.0
237,1930,Sparsely vegetated areas,1.0
236,1928,Sparsely vegetated areas,1.0
235,1925,Sparsely vegetated areas,1.0
235,1926,Sparsely vegetated areas,1.0
236,1922,Sparsely vegetated areas,1.0
238,1921,Sparsely vegetated areas,1.0
240,1919,Sparsely vegetated areas,1.0
242,1915,Sparsely vegetated areas,1.0
243,1911,Sparsely vegetated areas,1.0
242,1906,Sparsely vegetated areas,1.0
238,1901,Sparsely vegetated areas,1.0
191,2035,Natural grasslands,1.0
183,2046,Natural grasslands,1.0
179,2072,Natural grasslands,1.0
184,2093,Natural grasslands,1.0
187,2112,Natural grasslands,1.0
191,2127,Natural grasslands,1.0
193,2142,Natural grasslands,1.0
196,2157,Natural grasslands,1.0
201,2175,Natural grasslands,1.0
205,2185,Natural grasslands,1.0
221,2224,Natural grasslands,1.0
213,2216,Natural grasslands,1.0
206,2208,Natural grasslands,1.0
201,2195,Natural grasslands,1.0
195,2187,Natural grasslands,1.0
191,2177,Natural grasslands,1.0
193,2156,Natural grasslands,1.0
235,1927,Sparsely vegetated areas,1.0
236,1926,Sparsely vegetated areas,1.0
235,1922,Sparsely vegetated areas,1.0
236,1923,Sparsely vegetated areas,1.0
235,1918,Sparsely vegetated areas,1.0
234,1919,Sparsely vegetated areas,1.0
235,1917,Sparsely vegetated areas,1.0
236,1914,Sparsely vegetated areas,1.0
239,1911,Sparsely vegetated areas,1.0
238,1910,Sparsely vegetated areas,1.0
189,2036,Natural grasslands,1.0
188,2062,Natural grasslands,1.0
182,2081,Natural grasslands,1.0
184,2099,Natural grasslands,1.0
187,2115,Natural grasslands,1.0
191,2134,Natural grasslands,1.0
192,2145,Natural grasslands,1.0
198,2158,Natural grasslands,1.0
202,2168,Natural grasslands,1.0
209,2189,Natural grasslands,1.0
221,2213,Natural grasslands,1.0
216,2205,Natural grasslands,1.0
207,2197,Natural grasslands,1.0
199,2184,Natural grasslands,1.0
196,2174,Natural grasslands,1.0
195,2156,Natural grasslands,1.0
197,2140,Natural grasslands,1.0
231,1927,Transitional woodland,1.0
231,1924,Transitional woodland,1.0
231,1926,Transitional woodland,1.0
234,1922,Transitional woodland,1.0
235,1920,Sparsely vegetated areas,1.0
236,1918,Sparsely vegetated areas,1.0
236,1918,Sparsely vegetated areas,1.0
235,1914,Sparsely vegetated areas,1.0
235,1915,Sparsely vegetated areas,1.0
234,1912,Sparsely vegetated areas,1.0
234,1909,Sparsely vegetated areas,1.0
203,2030,Natural grasslands,1.0
189,2050,Natural grasslands,1.0
186,2068,Natural grasslands,1.0
183,2089,Natural grasslands,1.0
185,2100,Natural grasslands,1.0
186,2114,Natural grasslands,1.0
189,2126,Natural grasslands,1.0
196,2150,Natural grasslands,1.0
206,2164,Natural grasslands,1.0
212,2184,Natural grasslands,1.0
217,2196,Natural grasslands,1.0
224,2198,Natural grasslands,1.0
223,2197,Natural grasslands,1.0
215,2192,Natural grasslands,1.0
207,2187,Natural grasslands,1.0
201,2170,Natural grasslands,1.0
198,2158,Natural grasslands,1.0
198,2141,Natural grasslands,1.0
237,1940,Transitional woodland,1.0
236,1935,Transitional woodland,1.0
235,1929,Transitional woodland,1.0
234,1926,Transitional woodland,1.0
234,1922,Transitional woodland,1.0
233,1917,Transitional woodland,1.0
232,1920,Transitional woodland,1.0
233,1915,Transitional woodland,1.0
232,1913,Transitional woodland,1.0
235,1911,Sparsely vegetated areas,1.0
236,1911,Sparsely vegetated areas,1.0
236,1909,Sparsely vegetated areas,1.0
235,1906,Sparsely vegetated areas,1.0
234,1905,Sparsely vegetated areas,1.0
234,1905,Sparsely vegetated areas,1.0
203,2040,Natural grasslands,1.0
195,2051,Natural grasslands,1.0
187,2065,Natural grasslands,1.0
184,2079,Natural grasslands,1.0
184,2104,Natural grasslands,1.0
184,2121,Natural grasslands,1.0
191,2146,Natural grasslands,1.0
200,2160,Natural grasslands,1.0
213,2176,Natural grasslands,1.0
222,2187,Natural grasslands,1.0
227,2184,Natural grasslands,1.0
228,2187,Natural grasslands,1.0
222,2179,Natural grasslands,1.0
212,2175,Natural grasslands,1.0
201,2161,Natural grasslands,1.0
198,2149,Natural grasslands,1.0
235,1943,Transitional woodland,1.0
236,1937,Transitional woodland,1.0
236,1930,Transitional woodland,1.0
236,1927,Transitional woodland,1.0
235,1923,Transitional woodland,1.0
235,1917,Transitional woodland,1.0
233,1916,Transitional woodland,1.0
234,1909,Transitional woodland,1.0
234,1907,Transitional woodland,1.0
235,1905,Transitional woodland,1.0
236,1904,Transitional woodland,1.0
237,1901,Sparsely vegetated areas,1.0
237,1900,Sparsely vegetated areas,1.0
236,1901,Sparsely vegetated areas,1.0
235,1899,Sparsely vegetated areas,1.0
205,2032,Natural grasslands,1.0
194,2054,Natural grasslands,1.0
192,2071,Natural grasslands,1.0
186,2100,Natural grasslands,1.0
184,2114,Natural grasslands,1.0
190,2129,Natural grasslands,1.0
205,2145,Natural grasslands,1.0
214,2170,Natural grasslands,1.0
223,2176,Natural grasslands,1.0
231,2175,Natural grasslands,1.0
228,2179,Natural grasslands,1.0
222,2171,Natural grasslands,1.0
216,2164,Natural grasslands,1.0
199,2153,Natural grasslands,1.0
197,2140,Natural grasslands,1.0
234,1933,Transitional woodland,1.0
234,1930,Transitional woodland,1.0
234,1926,Transitional woodland,1.0
233,1922,Transitional woodland,1.0
235,1920,Transitional woodland,1.0
234,1910,Transitional woodland,1.0
235,1906,Transitional woodland,1.0
235,1902,Transitional woodland,1.0
237,1898,Transitional woodland,1.0
240,1894,Transitional woodland,1.0
239,1892,Transitional woodland,1.0
239,1893,Transitional woodland,1.0
239,1893,Transitional woodland,1.0
202,2050,Natural grasslands,1.0
192,2064,Natural grasslands,1.0
188,2080,Natural grasslands,1.0
185,2095,Natural grasslands,1.0
187,2116,Natural grasslands,1.0
198,2135,Natural grasslands,1.0
211,2154,Natural grasslands,1.0
223,2164,Natural grasslands,1.0
230,2167,Natural grasslands,1.0
229,2166,Natural grasslands,1.0
221,2161,Natural grasslands,1.0
208,2154,Natural grasslands,1.0
232,1927,Transitional woodland,1.0
231,1924,Transitional woodland,1.0
232,1923,Transitional woodland,1.0
231,1915,Transitional woodland,1.0
232,1910,Transitional woodland,1.0
234,1904,Transitional woodland,1.0
236,1898,Transitional woodland,1.0
239,1893,Transitional woodland,1.0
240,1887,Transitional woodland,1.0
241,1887,Transitional woodland,1.0
242,1886,Transitional woodland,1.0
240,1886,Transitional woodland,1.0
205,2034,Natural grasslands,1.0
197,2047,Natural grasslands,1.0
191,2067,Natural grasslands,1.0
187,2087,Natural grasslands,1.0
196,2110,Natural grasslands,1.0
204,2131,Natural grasslands,1.0
204,2148,Natural grasslands,1.0
227,2156,Natural grasslands,1.0
221,2155,Natural grasslands,1.0
209,2147,Natural grasslands,1.0
231,1922,Transitional woodland,1.0
231,1915,Transitional woodland,1.0
230,1910,Transitional woodland,1.0
233,1906,Transitional woodland,1.0
233,1900,Transitional woodland,1.0
235,1894,Transitional woodland,1.0
237,1887,Transitional woodland,1.0
240,1885,Transitional woodland,1.0
244,1882,Transitional woodland,1.0
244,1881,Transitional woodland,1.0
246,1881,Transitional woodland,1.0
197,2042,Natural grasslands,1.0
191,2062,Natural grasslands,1.0
190,2085,Natural grasslands,1.0
197,2108,Natural grasslands,1.0
209,2125,Natural grasslands,1.0
212,2148,Natural grasslands,1.0
222,2144,Natural grasslands,1.0
232,1917,Transitional woodland,1.0
232,1909,Transitional woodland,1.0
233,1905,Transitional woodland,1.0
233,1899,Transitional woodland,1.0
234,1894,Transitional woodland,1.0
236,1888,Transitional woodland,1.0
238,1887,Transitional woodland,1.0
241,1882,Transitional woodland,1.0
241,1880,Transitional woodland,1.0
245,1878,Transitional woodland,1.0
202,2040,Natural grasslands,1.0
195,2055,Natural grasslands,1.0
194,2076,Natural grasslands,1.0
205,2111,Natural grasslands,1.0
212,2115,Natural grasslands,1.0
217,2128,Natural grasslands,1.0
234,1908,Transitional woodland,1.0
233,1901,Transitional woodland,1.0
234,1895,Transitional woodland,1.0
237,1887,Transitional woodland,1.0
237,1886,Transitional woodland,1.0
240,1881,Transitional woodland,1.0
241,1880,Transitional woodland,1.0
243,1878,Transitional woodland,1.0
203,2028,Natural grasslands,1.0
196,2044,Natural grasslands,1.0
198,2064,Natural grasslands,1.0
200,2092,Natural grasslands,1.0
208,2103,Natural grasslands,1.0
233,1902,Transitional woodland,1.0
235,1895,Transitional woodland,1.0
236,1889,Transitional woodland,1.0
239,1880,Transitional woodland,1.0
240,1880,Transitional woodland,1.0
244,1877,Transitional woodland,1.0
203,2042,Natural grasslands,1.0
202,2063,Natural grasslands,1.0
205,2082,Natural grasslands,1.0
233,1898,Transitional woodland,1.0
234,1888,Transitional woodland,1.0
239,1879,Transitional woodland,1.0
175,2323,Sparsely vegetated areas,1.0
182,2328,Sparsely vegetated areas,1.0
187,2327,Sparsely vegetated areas,1.0
185,2330,Sparsely vegetated areas,1.0
210,2042,Natural grasslands,1.0
232,1890,Transitional woodland,1.0
235,1881,Transitional woodland,1.0
208,2319,Sparsely vegetated areas,1.0
208,2300,Sparsely vegetated areas,1.0
222,2292,Sparsely vegetated areas,1.0
221,2288,Sparsely vegetated areas,1.0
200,2294,Sparsely vegetated areas,1.0
199,2301,Natural grasslands,1.0
199,2310,Natural grasslands,1.0
192,2306,Natural grasslands,1.0
191,2311,Natural grasslands,1.0
191,2314,Sparsely vegetated areas,1.0
194,2306,Sparsely vegetated areas,1.0
234,1876,Transitional woodland,1.0
215,2337,Sparsely vegetated areas,1.0
228,2335,Sparsely vegetated areas,1.0
210,2334,Sparsely vegetated areas,1.0
215,2319,Sparsely vegetated areas,1.0
220,2308,Sparsely vegetated areas,1.0
227,2294,Sparsely vegetated areas,1.0
239,2284,Sparsely vegetated areas,1.0
241,2279,Natural grasslands,1.0
234,2284,Natural grasslands,1.0
220,2285,Natural grasslands,1.0
207,2287,Natural grasslands,1.0
195,2284,Natural grasslands,1.0
191,2290,Natural grasslands,1.0
194,2286,Natural grasslands,1.0
194,2286,Natural grasslands,1.0
197,2282,Sparsely vegetated areas,1.0
216,2356,Sparsely vegetated areas,1.0
224,2346,Sparsely vegetated areas,1.0
224,2334,Sparsely vegetated areas,1.0
228,2327,Sparsely vegetated areas,1.0
219,2324,Sparsely vegetated areas,1.0
213,2325,Sparsely vegetated areas,1.0
210,2318,Sparsely vegetated areas,1.0
223,2319,Sparsely vegetated areas,1.0
221,2311,Sparsely vegetated areas,1.0
229,2301,Sparsely vegetated areas,1.0
227,2286,Sparsely vegetated areas,1.0
236,2278,Natural grasslands,1.0
242,2273,Natural grasslands,1.0
235,2272,Natural grasslands,1.0
228,2271,Natural grasslands,1.0
215,2273,Natural grasslands,1.0
204,2264,Natural grasslands,1.0
196,2270,Natural grasslands,1.0
196,2265,Natural grasslands,1.0
199,2263,Natural grasslands,1.0
202,2258,Natural grasslands,1.0
204,2263,Sparsely vegetated areas,1.0
199,2387,Sparsely vegetated areas,1.0
203,2375,Sparsely vegetated areas,1.0
211,2350,Sparsely vegetated areas,1.0
220,2340,Sparsely vegetated areas,1.0
224,2331,Sparsely vegetated areas,1.0
229,2321,Sparsely vegetated areas,1.0
226,2310,Sparsely vegetated areas,1.0
230,2313,Sparsely vegetated areas,1.0
224,2308,Sparsely vegetated areas,1.0
232,2306,Sparsely vegetated areas,1.0
233,2303,Sparsely vegetated areas,1.0
233,2298,Sparsely vegetated areas,1.0
233,2283,Sparsely vegetated areas,1.0
239,2275,Natural grasslands,1.0
242,2270,Natural grasslands,1.0
240,2266,Natural grasslands,1.0
232,2260,Natural grasslands,1.0
215,2263,Natural grasslands,1.0
202,2253,Natural grasslands,1.0
206,2248,Natural grasslands,1.0
200,2243,Natural grasslands,1.0
205,2246,Natural grasslands,1.0
204,2241,Natural grasslands,1.0
202,2247,Sparsely vegetated areas,1.0
203,2247,Sparsely vegetated areas,1.0
198,2243,Sparsely vegetated areas,1.0
196,2392,Sparsely vegetated areas,1.0
196,2389,Sparsely vegetated areas,1.0
199,2373,Sparsely vegetated areas,1.0
206,2358,Sparsely vegetated areas,1.0
215,2344,Sparsely vegetated areas,1.0
223,2332,Sparsely vegetated areas,1.0
225,2323,Sparsely vegetated areas,1.0
229,2314,Sparsely vegetated areas,1.0
232,2304,Sparsely vegetated areas,1.0
233,2301,Sparsely vegetated areas,1.0
235,2297,Sparsely vegetated areas,1.0
237,2297,Sparsely vegetated areas,1.0
235,2294,Sparsely vegetated areas,1.0
237,2289,Sparsely vegetated areas,1.0
235,2282,Natural grasslands,1.0
236,2273,Natural grasslands,1.0
240,2265,Natural grasslands,1.0
232,2261,Natural grasslands,1.0
215,2254,Natural grasslands,1.0
216,2249,Natural grasslands,1.0
211,2239,Natural grasslands,1.0
197,2391,Sparsely vegetated areas,1.0
196,2388,Sparsely vegetated areas,1.0
198,2375,Sparsely vegetated areas,1.0
199,2364,Sparsely vegetated areas,1.0
202,2353,Sparsely vegetated areas,1.0
207,2341,Sparsely vegetated areas,1.0
212,2330,Sparsely vegetated areas,1.0
220,2317,Sparsely vegetated areas,1.0
226,2315,Sparsely vegetated areas,1.0
228,2309,Sparsely vegetated areas,1.0
230,2301,Sparsely vegetated areas,1.0
237,2294,Sparsely vegetated areas,1.0
233,2288,Sparsely vegetated areas,1.0
233,2284,Sparsely vegetated areas,1.0
224,2283,Sparsely vegetated areas,1.0
227,2281,Sparsely vegetated areas,1.0
221,2274,Natural grasslands,1.0
227,2268,Natural grasslands,1.0
222,2260,Natural grasslands,1.0
219,2253,Natural grasslands,1.0
212,2245,Natural grasslands,1.0
211,2237,Natural grasslands,1.0
204,2386,Sparsely vegetated areas,1.0
202,2374,Sparsely vegetated areas,1.0
202,2363,Sparsely vegetated areas,1.0
200,2356,Sparsely vegetated areas,1.0
202,2344,Sparsely vegetated areas,1.0
203,2334,Sparsely vegetated areas,1.0
208,2320,Sparsely vegetated areas,1.0
214,2319,Sparsely vegetated areas,1.0
222,2311,Sparsely vegetated areas,1.0
221,2308,Sparsely vegetated areas,1.0
220,2303,Sparsely vegetated areas,1.0
223,2292,Sparsely vegetated areas,1.0
228,2281,Sparsely vegetated areas,1.0
226,2279,Sparsely vegetated areas,1.0
223,2275,Sparsely vegetated areas,1.0
219,2270,Sparsely vegetated areas,1.0
218,2273,Natural grasslands,1.0
217,2265,Natural grasslands,1.0
215,2257,Natural grasslands,1.0
214,2251,Natural grasslands,1.0
210,2244,Natural grasslands,1.0
209,2378,Sparsely vegetated areas,1.0
209,2366,Sparsely vegetated areas,1.0
207,2358,Sparsely vegetated areas,1.0
206,2348,Sparsely vegetated areas,1.0
204,2339,Sparsely vegetated areas,1.0
205,2322,Sparsely vegetated areas,1.0
207,2321,Sparsely vegetated areas,1.0
212,2312,Sparsely vegetated areas,1.0
214,2309,Sparsely vegetated areas,1.0
216,2304,Sparsely vegetated areas,1.0
218,2295,Sparsely vegetated areas,1.0
219,2286,Sparsely vegetated areas,1.0
220,2280,Sparsely vegetated areas,1.0
224,2273,Sparsely vegetated areas,1.0
224,2269,Sparsely vegetated areas,1.0
223,2266,Sparsely vegetated areas,1.0
220,2258,Natural grasslands,1.0
218,2256,Natural grasslands,1.0
214,2251,Natural grasslands,1.0
214,2246,Natural grasslands,1.0
211,2236,Natural grasslands,1.0
215,2372,Sparsely vegetated areas,1.0
212,2365,Sparsely vegetated areas,1.0
209,2354,Sparsely vegetated areas,1.0
208,2345,Sparsely vegetated areas,1.0
208,2334,Sparsely vegetated areas,1.0
206,2330,Sparsely vegetated areas,1.0
206,2313,Sparsely vegetated areas,1.0
206,2310,Sparsely vegetated areas,1.0
211,2304,Sparsely vegetated areas,1.0
215,2295,Sparsely vegetated areas,1.0
217,2285,Sparsely vegetated areas,1.0
220,2281,Sparsely vegetated areas,1.0
220,2274,Sparsely vegetated areas,1.0
221,2269,Sparsely vegetated areas,1.0
223,2261,Sparsely vegetated areas,1.0
224,2260,Sparsely vegetated areas,1.0
223,2252,Sparsely vegetated areas,1.0
220,2248,Natural grasslands,1.0
221,2242,Natural grasslands,1.0
219,2236,Natural grasslands,1.0
211,2360,Sparsely vegetated areas,1.0
210,2353,Sparsely vegetated areas,1.0
209,2343,Sparsely vegetated areas,1.0
