OBJECTID;Corine_Slide;X;Y;Corine_Slide_1;OBJECTID_1;Elev_slidee;X_1;Y_1;Elev_slidee_1;OBJECTID_12;Slope_slide;X_12;Y_12;Slope_slide_1
4002;324;7250944,697799999300000;2263737,178999999500000;324,000000000000000;4002;2150;7247294,697799999300000;2264062,178999999500000;2150,000000000000000;4002;204;7247294,697799999300000;2264062,178999999500000;204,000000000000000
4003;324;7250969,697799999300000;2263737,178999999500000;324,000000000000000;4003;2166;7247319,697799999300000;2264062,178999999500000;2166,000000000000000;4003;211;7247319,697799999300000;2264062,178999999500000;211,000000000000000
4004;324;7250994,697799999300000;2263737,178999999500000;324,000000000000000;4004;2176;7247344,697799999300000;2264062,178999999500000;2176,000000000000000;4004;212;7247344,697799999300000;2264062,178999999500000;212,000000000000000
4005;324;7251019,697799999300000;2263737,178999999500000;324,000000000000000;4005;2188;7247369,697799999300000;2264062,178999999500000;2188,000000000000000;4005;217;7247369,697799999300000;2264062,178999999500000;217,000000000000000
4006;324;7251044,697799999300000;2263737,178999999500000;324,000000000000000;4006;2199;7247394,697799999300000;2264062,178999999500000;2199,000000000000000;4006;215;7247394,697799999300000;2264062,178999999500000;215,000000000000000
4007;324;7251069,697799999300000;2263737,178999999500000;324,000000000000000;4007;2217;7247419,697799999300000;2264062,178999999500000;2217,000000000000000;4007;194;7247419,697799999300000;2264062,178999999500000;194,000000000000000
4008;324;7251094,697799999300000;2263737,178999999500000;324,000000000000000;4008;2247;7247444,697799999300000;2264062,178999999500000;2247,000000000000000;4008;167;7247444,697799999300000;2264062,178999999500000;167,000000000000000
4009;324;7251119,697799999300000;2263737,178999999500000;324,000000000000000;4009;2102;7247194,697799999300000;2264037,178999999500000;2102,000000000000000;4009;192;7247194,697799999300000;2264037,178999999500000;192,000000000000000
4010;324;7251144,697799999300000;2263737,178999999500000;324,000000000000000;4010;2120;7247219,697799999300000;2264037,178999999500000;2120,000000000000000;4010;203;7247219,697799999300000;2264037,178999999500000;203,000000000000000
4011;324;7250919,697799999300000;2263712,178999999500000;324,000000000000000;4011;2129;7247244,697799999300000;2264037,178999999500000;2129,000000000000000;4011;205;7247244,697799999300000;2264037,178999999500000;205,000000000000000
4012;324;7250944,697799999300000;2263712,178999999500000;324,000000000000000;4012;2145;7247269,697799999300000;2264037,178999999500000;2145,000000000000000;4012;206;7247269,697799999300000;2264037,178999999500000;206,000000000000000
4013;324;7250969,697799999300000;2263712,178999999500000;324,000000000000000;4013;2157;7247294,697799999300000;2264037,178999999500000;2157,000000000000000;4013;206;7247294,697799999300000;2264037,178999999500000;206,000000000000000
4014;324;7250994,697799999300000;2263712,178999999500000;324,000000000000000;4014;2170;7247319,697799999300000;2264037,178999999500000;2170,000000000000000;4014;210;7247319,697799999300000;2264037,178999999500000;210,000000000000000
4015;324;7251019,697799999300000;2263712,178999999500000;324,000000000000000;4015;2183;7247344,697799999300000;2264037,178999999500000;2183,000000000000000;4015;218;7247344,697799999300000;2264037,178999999500000;218,000000000000000
4016;324;7251044,697799999300000;2263712,178999999500000;324,000000000000000;4016;2197;7247369,697799999300000;2264037,178999999500000;2197,000000000000000;4016;224;7247369,697799999300000;2264037,178999999500000;224,000000000000000
4017;324;7251069,697799999300000;2263712,178999999500000;324,000000000000000;4017;2208;7247394,697799999300000;2264037,178999999500000;2208,000000000000000;4017;222;7247394,697799999300000;2264037,178999999500000;222,000000000000000
4018;324;7251094,697799999300000;2263712,178999999500000;324,000000000000000;4018;2225;7247419,697799999300000;2264037,178999999500000;2225,000000000000000;4018;206;7247419,697799999300000;2264037,178999999500000;206,000000000000000
4019;324;7251119,697799999300000;2263712,178999999500000;324,000000000000000;4019;2251;7247444,697799999300000;2264037,178999999500000;2251,000000000000000;4019;173;7247444,697799999300000;2264037,178999999500000;173,000000000000000
4020;324;7251144,697799999300000;2263712,178999999500000;324,000000000000000;4020;2115;7247194,697799999300000;2264012,178999999500000;2115,000000000000000;4020;197;7247194,697799999300000;2264012,178999999500000;197,000000000000000
4021;324;7251169,697799999300000;2263712,178999999500000;324,000000000000000;4021;2129;7247219,697799999300000;2264012,178999999500000;2129,000000000000000;4021;204;7247219,697799999300000;2264012,178999999500000;204,000000000000000
4022;324;7251194,697799999300000;2263712,178999999500000;324,000000000000000;4022;2139;7247244,697799999300000;2264012,178999999500000;2139,000000000000000;4022;210;7247244,697799999300000;2264012,178999999500000;210,000000000000000
4023;324;7251219,697799999300000;2263712,178999999500000;324,000000000000000;4023;2150;7247269,697799999300000;2264012,178999999500000;2150,000000000000000;4023;209;7247269,697799999300000;2264012,178999999500000;209,000000000000000
4024;324;7250944,697799999300000;2263687,178999999500000;324,000000000000000;4024;2163;7247294,697799999300000;2264012,178999999500000;2163,000000000000000;4024;209;7247294,697799999300000;2264012,178999999500000;209,000000000000000
4025;324;7250969,697799999300000;2263687,178999999500000;324,000000000000000;4025;2180;7247319,697799999300000;2264012,178999999500000;2180,000000000000000;4025;214;7247319,697799999300000;2264012,178999999500000;214,000000000000000
4026;324;7250994,697799999300000;2263687,178999999500000;324,000000000000000;4026;2195;7247344,697799999300000;2264012,178999999500000;2195,000000000000000;4026;223;7247344,697799999300000;2264012,178999999500000;223,000000000000000
4027;324;7251019,697799999300000;2263687,178999999500000;324,000000000000000;4027;2205;7247369,697799999300000;2264012,178999999500000;2205,000000000000000;4027;227;7247369,697799999300000;2264012,178999999500000;227,000000000000000
4028;324;7251044,697799999300000;2263687,178999999500000;324,000000000000000;4028;2215;7247394,697799999300000;2264012,178999999500000;2215,000000000000000;4028;227;7247394,697799999300000;2264012,178999999500000;227,000000000000000
4029;324;7251069,697799999300000;2263687,178999999500000;324,000000000000000;4029;2231;7247419,697799999300000;2264012,178999999500000;2231,000000000000000;4029;209;7247419,697799999300000;2264012,178999999500000;209,000000000000000
4030;324;7251094,697799999300000;2263687,178999999500000;324,000000000000000;4030;2257;7247444,697799999300000;2264012,178999999500000;2257,000000000000000;4030;184;7247444,697799999300000;2264012,178999999500000;184,000000000000000
4031;324;7251119,697799999300000;2263687,178999999500000;324,000000000000000;4031;2273;7247469,697799999300000;2264012,178999999500000;2273,000000000000000;4031;191;7247469,697799999300000;2264012,178999999500000;191,000000000000000
4032;324;7251144,697799999300000;2263687,178999999500000;324,000000000000000;4032;2106;7247169,697799999300000;2263987,178999999500000;2106,000000000000000;4032;197;7247169,697799999300000;2263987,178999999500000;197,000000000000000
4033;324;7251169,697799999300000;2263687,178999999500000;324,000000000000000;4033;2120;7247194,697799999300000;2263987,178999999500000;2120,000000000000000;4033;198;7247194,697799999300000;2263987,178999999500000;198,000000000000000
4034;324;7251194,697799999300000;2263687,178999999500000;324,000000000000000;4034;2133;7247219,697799999300000;2263987,178999999500000;2133,000000000000000;4034;211;7247219,697799999300000;2263987,178999999500000;211,000000000000000
4035;324;7251219,697799999300000;2263687,178999999500000;324,000000000000000;4035;2147;7247244,697799999300000;2263987,178999999500000;2147,000000000000000;4035;213;7247244,697799999300000;2263987,178999999500000;213,000000000000000
4036;324;7251244,697799999300000;2263687,178999999500000;324,000000000000000;4036;2162;7247269,697799999300000;2263987,178999999500000;2162,000000000000000;4036;211;7247269,697799999300000;2263987,178999999500000;211,000000000000000
4037;324;7251269,697799999300000;2263687,178999999500000;324,000000000000000;4037;2179;7247294,697799999300000;2263987,178999999500000;2179,000000000000000;4037;213;7247294,697799999300000;2263987,178999999500000;213,000000000000000
4038;324;7251294,697799999300000;2263687,178999999500000;324,000000000000000;4038;2190;7247319,697799999300000;2263987,178999999500000;2190,000000000000000;4038;217;7247319,697799999300000;2263987,178999999500000;217,000000000000000
4039;324;7250944,697799999300000;2263662,178999999500000;324,000000000000000;4039;2199;7247344,697799999300000;2263987,178999999500000;2199,000000000000000;4039;225;7247344,697799999300000;2263987,178999999500000;225,000000000000000
4040;324;7250969,697799999300000;2263662,178999999500000;324,000000000000000;4040;2209;7247369,697799999300000;2263987,178999999500000;2209,000000000000000;4040;232;7247369,697799999300000;2263987,178999999500000;232,000000000000000
4041;324;7250994,697799999300000;2263662,178999999500000;324,000000000000000;4041;2219;7247394,697799999300000;2263987,178999999500000;2219,000000000000000;4041;229;7247394,697799999300000;2263987,178999999500000;229,000000000000000
4042;324;7251019,697799999300000;2263662,178999999500000;324,000000000000000;4042;2231;7247419,697799999300000;2263987,178999999500000;2231,000000000000000;4042;224;7247419,697799999300000;2263987,178999999500000;224,000000000000000
4043;324;7251044,697799999300000;2263662,178999999500000;324,000000000000000;4043;2245;7247444,697799999300000;2263987,178999999500000;2245,000000000000000;4043;216;7247444,697799999300000;2263987,178999999500000;216,000000000000000
4044;324;7251069,697799999300000;2263662,178999999500000;324,000000000000000;4044;2259;7247469,697799999300000;2263987,178999999500000;2259,000000000000000;4044;216;7247469,697799999300000;2263987,178999999500000;216,000000000000000
4045;324;7251094,697799999300000;2263662,178999999500000;324,000000000000000;4045;2113;7246969,697799999300000;2263962,178999999500000;2113,000000000000000;4045;212;7246969,697799999300000;2263962,178999999500000;212,000000000000000
4046;324;7251119,697799999300000;2263662,178999999500000;324,000000000000000;4046;2114;7246994,697799999300000;2263962,178999999500000;2114,000000000000000;4046;195;7246994,697799999300000;2263962,178999999500000;195,000000000000000
4047;324;7251144,697799999300000;2263662,178999999500000;324,000000000000000;4047;2104;7247169,697799999300000;2263962,178999999500000;2104,000000000000000;4047;190;7247169,697799999300000;2263962,178999999500000;190,000000000000000
4048;324;7251169,697799999300000;2263662,178999999500000;324,000000000000000;4048;2124;7247194,697799999300000;2263962,178999999500000;2124,000000000000000;4048;199;7247194,697799999300000;2263962,178999999500000;199,000000000000000
4049;324;7251194,697799999300000;2263662,178999999500000;324,000000000000000;4049;2143;7247219,697799999300000;2263962,178999999500000;2143,000000000000000;4049;208;7247219,697799999300000;2263962,178999999500000;208,000000000000000
4050;324;7251219,697799999300000;2263662,178999999500000;324,000000000000000;4050;2160;7247244,697799999300000;2263962,178999999500000;2160,000000000000000;4050;212;7247244,697799999300000;2263962,178999999500000;212,000000000000000
4051;324;7251244,697799999300000;2263662,178999999500000;324,000000000000000;4051;2171;7247269,697799999300000;2263962,178999999500000;2171,000000000000000;4051;211;7247269,697799999300000;2263962,178999999500000;211,000000000000000
4052;324;7251269,697799999300000;2263662,178999999500000;324,000000000000000;4052;2183;7247294,697799999300000;2263962,178999999500000;2183,000000000000000;4052;214;7247294,697799999300000;2263962,178999999500000;214,000000000000000
4053;324;7251294,697799999300000;2263662,178999999500000;324,000000000000000;4053;2193;7247319,697799999300000;2263962,178999999500000;2193,000000000000000;4053;225;7247319,697799999300000;2263962,178999999500000;225,000000000000000
4054;324;7250969,697799999300000;2263637,178999999500000;324,000000000000000;4054;2200;7247344,697799999300000;2263962,178999999500000;2200,000000000000000;4054;234;7247344,697799999300000;2263962,178999999500000;234,000000000000000
4055;324;7250994,697799999300000;2263637,178999999500000;324,000000000000000;4055;2212;7247369,697799999300000;2263962,178999999500000;2212,000000000000000;4055;234;7247369,697799999300000;2263962,178999999500000;234,000000000000000
4056;324;7251019,697799999300000;2263637,178999999500000;324,000000000000000;4056;2222;7247394,697799999300000;2263962,178999999500000;2222,000000000000000;4056;234;7247394,697799999300000;2263962,178999999500000;234,000000000000000
4057;324;7251044,697799999300000;2263637,178999999500000;324,000000000000000;4057;2231;7247419,697799999300000;2263962,178999999500000;2231,000000000000000;4057;229;7247419,697799999300000;2263962,178999999500000;229,000000000000000
